51,0,0,580.7,634.7,631.9,593.1,585.7,414.9,570.3,541.9,519.9
52,586.8,566.6,543.6,575.8,603.1,591.3,554.6,415.6,578.3,611.6,568.7
53,0,0,0,0,0,0,0,0,0,0,0
54,0,612.6,587,613.2,622.1,584.3,556.2,429.6,597.8,602.3,580.2
55,0,0,527.9,560.3,580.1,551.7,542.3,393.7,569.9,569,525.5
56,583.2,601.7,560,691.3,681.5,632.7,609.7,439.1,608.7,601.4,577.5
57,538.1,531.4,558.3,601.3,602.1,614.3,587.7,468.5,643.8,653.2,559.2
58,547.8,543.8,525.2,605.1,631.8,621.8,526.3,378.8,540.3,549.9,528.2
59,548.5,523.6,520.4,500.9,542.3,533.2,523.1,390.8,534.9,560.4,528.9
60,477.7,455.3,455.5,0,0,0,0,0,0,0,0
61,524.5,507.2,509.2,578.6,620.8,626.5,595.8,387.4,561.7,580.5,0
62,0,0,0,0,0,545.2,531.9,386.5,527.7,575.9,511.5
63,550.7,534.9,521.5,524.8,526,549.1,523.8,395.1,550.1,578.2,536.7
64,546.7,506.5,497.3,586.3,612.8,617.9,540.1,392.2,562.7,529.2,537.3
65,0,552.3,460.2,575.5,513.2,487.6,474.6,373.1,533.4,484.1,442
66,517.6,490.1,459.6,599.8,568.4,547,497.3,350.2,532.9,503.7,465
67,511.3,443.7,468.9,515.6,522.3,534.7,499.2,381.3,580.8,535.3,491.1
68,509.9,480.5,413.1,471.3,482.9,502.2,458.4,387.5,515.6,465.6,413.1
69,517.1,479,448.8,553.3,553.9,552.3,528.1,386.8,566.5,517.8,471.2
70,534.8,464.8,445.1,554.3,553.8,569,546.9,423.7,675.8,549,518.1
71,548,551.5,473.4,587.6,518.5,530.9,509.7,429.4,587.1,549.4,489.4
72,559.1,498.7,448.5,515.1,526.9,546.3,503.6,373.5,609.6,551.2,501
73,538.2,513.6,436.4,544.9,510.3,517.4,509,375.9,573.9,529.1,488.8
74,416.2,480.4,387.6,442.9,469.8,594.5,569.2,352.9,565.4,539.9,460.5
75,549,595.6,513.7,627.4,582,586.8,546.7,444.7,549.7,505.2,479.9
76,524,491.1,448.1,513.6,481.1,520,468.3,382.1,561.7,510,474.8
77,0,468.7,416.1,500.7,460.8,448.3,420.3,294.6,427.8,447.4,428
78,562.3,575.9,487.7,618.2,583.3,597.8,558.7,426.8,624.8,564.1,518.4
79,484.2,552.3,471.6,549.6,548.1,532.4,505.4,162.2,539.5,520.8,529.3
80,554.7,505.6,477.6,568.6,560.2,554.5,486.3,364.2,546.3,474.8,479.7
81,533.5,647.1,516.6,666.2,646.8,617,624,404,576.6,534.3,550.1
82,545.6,569.4,510.6,593.9,585.7,535.8,524.9,392.2,565.9,552.1,535.6
83,569.5,569.8,485,582.9,564.4,513.5,512,369.5,550.9,514.5,440
84,533.6,559.4,478.4,563.9,559,526.6,513.7,377.3,553.8,510,488.5
85,541.3,497.9,462.5,512.6,559.4,540.5,534.3,359.2,541,490.3,443.6
86,528.7,575.6,475.8,604.6,626.5,600.4,573.8,383.7,557.9,514.4,504.4
87,0,553.3,505.6,585.5,579.5,508.8,501.8,346.3,542.3,499.2,480
88,579.3,605,544.9,680.6,664.5,624.1,603.6,409.6,600.6,540.7,578.8
89,563.4,610,516.4,648.1,669.9,629.1,561.2,394,572.6,535.3,500.8
90,562.9,622.1,543.9,614.7,644.9,602.5,589.8,412.6,581.8,540,550.7
91,0,521.6,500.6,536.9,499.3,501.4,480.5,346.9,484.7,504.4,462.9
92,555.9,530.6,476.4,549.8,526.6,510.8,491.3,382.6,570.4,538.9,510.8
93,523.7,515.8,514.4,509.5,629.9,608.7,543.7,385.7,511,577.3,594.3
94,543,523.8,582.9,515.8,609.1,634.7,573.2,379,516.1,540.1,579.2
95,457.5,481.1,511.8,585.9,595.5,562.4,547.3,361.6,502.9,548.6,538.8
96,418.4,424,425.7,463.8,462.6,457.4,480.7,309.4,419.8,459,428.5
97,0,0,0,0,0,0,0,0,0,0,474.4
