55,0,0,388.7,584.8,698.9,670.5,659.1,634.7,699.7,580.6,658.8
56,704.9,548.1,665.3,635.2,776,724.6,709.5,659.8,758.3,641.3,740
57,687.4,519.7,664.1,673.5,714.9,725.6,721.4,727.1,782.7,641.3,702.7
58,681.8,521.4,650.8,598.7,733,730.1,698,612.1,663.8,514.3,619.2
59,665.8,506.9,650.6,588.6,655.4,653.2,633.3,634.3,695.6,546.6,668.1
60,634.9,491.4,559.2,379.1,0,,0,0,0,0,0
61,666.6,479.5,641.3,610.1,700,721.1,720,640.7,735.7,575.8,660.7
62,0,0,0,0,0,171.9,655.1,622.8,717.8,518.2,650.7
63,667.8,487.4,617.1,599.6,635,648.1,627.5,630.4,713.6,554,667.5
64,656.5,499.4,623.5,632.5,688.6,679.5,664.9,599.2,677.6,506.1,651.8
65,0,0,669.1,629.4,710.6,699.5,591.1,662.2,765.9,656.3,725.5
66,671.8,538.1,651.4,691.1,779.8,737.2,731.5,573.9,738.3,632.8,702.1
67,646.9,535.2,660,606.5,693.3,690.1,712.4,673.9,742.5,626.3,679
68,610.6,509.8,603.2,560.3,650.9,647,689.4,667.3,670.7,632.7,660.2
69,645.5,531.5,638.4,666.6,762.8,744.4,756.5,701.2,757.6,646.6,713.2
70,656.6,529.6,659.9,622.1,765.7,756.7,796,788.6,829.7,731.2,764
71,658.4,521.7,613.3,624.2,660.3,655.5,730.4,718.9,756.9,701.6,756.5
72,631,535,642.6,593.1,701.9,695,724.4,699,741.7,682,732
73,665.2,513.6,642.1,613.4,680.8,655.1,706.7,694.9,768.5,676.2,736.2
74,629.7,508.5,544.2,549.6,647.4,719.9,753.3,744.5,754.2,684.6,783.9
75,666.1,534.9,610.8,641.3,660.4,705.7,764.2,701.6,730.5,644.5,750.6
76,637.2,512,626.1,602,675.3,666.6,704.2,710,729.8,664,713.1
77,0,0,656,611.6,694.1,670.9,702.2,648.7,665,646,691.8
78,696,509.7,664.6,622.9,677.2,711.3,743,685.5,779.4,704.6,760.8
79,692.9,485.5,646.2,616.8,668.6,646.2,654.3,624.9,733,619.6,732.3
80,653.2,504.2,692,628.6,789.2,737.1,715.1,680.7,710.7,602.5,621.6
81,673.2,486.4,664.3,670.6,765.4,684,724,666.9,754.2,669,745.2
82,694.8,531.7,660.2,638.5,724.6,666.4,672.2,638.1,740.7,618.3,728.4
83,668.7,490.3,653.2,619.2,704.7,665.1,645.2,629.4,684.2,640.3,727.9
84,669.1,481.2,642.5,615.9,688.4,648.9,661.6,661.6,731.2,625.9,716.7
85,666.8,524.1,683.3,633.6,710.7,720.2,717.4,689.3,725.2,647.1,725.8
86,669.8,477.3,659.2,611.1,742.2,712.4,700.9,634.2,693.6,600,647.3
87,0,0,670.7,495.6,722.4,671.7,651,618.7,691.5,604.5,680.6
88,680.1,522.3,659.4,680.2,764.5,719.1,728.7,657.9,753.8,635.4,768.6
89,683.4,496,662.5,633.4,763.5,716.9,726.3,650.8,735,625.6,708.5
90,705.8,514.7,658.3,618,722.1,684.5,667.6,626.7,722.9,601.8,673.3
91,0,0,700.2,646.6,721.1,698.4,657,664.6,705.3,631.3,698.1
92,677.8,518.7,672.9,646.8,738.9,672.4,672.7,680.9,759.8,659.2,736.5
93,645.6,473.2,617,566.1,622.3,654,615.9,565.8,632.3,541.8,676.7
94,679.2,492.6,610.8,599.3,713.5,697.9,630.8,575.2,639.9,528.2,670.9
95,659.7,476.2,588.7,581.9,678.5,666.5,627.3,574.2,658,538.5,660.7
96,619.7,474.1,618.1,560.3,622.8,630.6,586.9,569.1,633,556.4,646
97,0,0,0,0,0,0,0,0,0,0,646
