66,442.2,471.4,409.3,562.7,660,491.4,559.7,611.3,541.2,649.1,603.5
67,473.5,447.7,360.7,452.4,484.9,380.8,516.1,559.4,515.3,590.1,535.3
68,459.5,410.4,376.2,418.3,436.3,370.9,488.5,517.3,474.6,574.9,511.3
69,448.7,445.7,364.7,544.9,632,490.9,636.7,619.4,586.9,661.3,552.3
70,466.8,481.3,423.8,489.6,627.2,528,670.7,772.9,731.8,740.9,650.6
71,457.4,578.8,478.6,468.4,556.3,426.2,570,634.8,632.6,666.4,642.5
72,469.7,440.3,380.3,466.3,446.9,406.8,550.9,570.5,554.1,679.6,592.2
73,429.4,510.1,413.3,459.2,537.5,363.2,486.1,638.1,624.6,653.9,617.6
74,352.3,576.1,488.2,424.1,596,500.7,652,647.4,682.1,688,660.3
75,477.2,597.6,498.2,517.2,585.7,481.5,612.3,612.4,586.7,611.5,649.3
76,448.6,475.7,414.1,456.5,514.9,371.4,514.6,629.3,603,675.8,594.9
77,0,0,431.8,470.6,532.1,370,498.3,542.7,504.8,590.3,565.2
78,460.6,601,470.8,443.1,594.5,455.3,577.1,640.2,658,699.7,638.4
79,390.8,445.3,321.3,437.9,493.2,344.4,437.2,589.2,592.6,671.8,588.4
80,414.9,429.1,379.3,439.1,643.2,447.6,528.6,572,561.2,568.7,492.2
81,454.4,688.4,392,580.9,651.2,510.8,476,626.1,637.9,747.1,620.5
82,407.5,465.9,396.2,465.7,570.4,382.3,480.8,640.9,628.6,675.2,619
83,391.8,480.8,380.6,432.4,528.8,338.5,452.9,577.4,559.9,646.7,597.3
84,373.6,471.9,361,430.6,534.4,327,445.4,592.4,604.6,647.6,568.5
85,404.6,426.7,388.4,398.7,529.8,458.6,547.7,617.8,598.8,637.6,598.7
86,409.3,513.2,392.5,456.6,659.1,437.3,524.7,578.2,571.6,582.9,516.7
87,0,327.5,406.4,450.3,564.5,347.6,437.3,548.2,559.5,601.7,525.3
88,370.4,449.7,390.2,527.1,640.6,445.6,551.2,621.1,594.3,658.4,655.6
89,420.5,501,383.1,476.5,675.9,449.1,521.7,637.9,613.3,545.6,604.2
90,436.9,534.6,401.9,507,582.2,422.8,498.9,605.6,626.9,703.9,634.6
91,0,299.3,394.2,435.5,539.9,396,447,562.3,551.5,608.4,541.5
92,402.4,460.4,412.6,436,533.7,365.9,463.5,614.8,615.2,657.2,565
93,525.7,505.7,377.3,527.9,547.5,436,556,636.8,655,779.3,572.2
94,401,396,296.9,433.8,589.5,422.6,529.7,570.3,605,528.7,523.6
95,400.7,402.2,304.1,498.3,572.4,380.3,488.4,549.9,594.5,656.2,543.2
96,513.5,525.8,483.5,499.8,622.3,362.4,519.4,593.4,623.7,666.4,545.9
97,0,0,0,0,0,0,0,0,0,0,595.5
