1,455.2,542.9,611,548.5,532.7,568.9,569.1,585.4,557,605.4,527.1
2,574.3,614.9,606.7,611.1,615,645.7,633.3,684.9,706.2,636.3,606.8
3,554.9,608,560.6,602.4,577,617.9,561.2,614.9,651.4,607.8,539.7
4,449.1,523.5,579.9,512.9,512.1,543.8,537.5,545.5,562.5,613.5,515.5
5,319,354,404.9,418.9,528.9,484.5,406.1,490.6,386.5,470.9,402.9
6,466.1,543.1,578,553.3,557.5,593.9,589.6,603.5,638,630.5,564.1
7,431.3,525.3,518.7,524.6,543.4,494.7,462.1,520.1,500.4,550.2,481.5
8,445.4,526.4,493.5,516.9,512.8,503.4,517.3,564,564.5,584.8,499.1
9,578.7,594.1,579.2,564,578.9,613.9,569.6,624.1,684.3,610.7,566.8
10,476.9,555.7,573.4,517.5,512.3,540,541.2,572.7,576.3,604.2,530.8
11,436.8,497.5,563.8,498.1,478.1,502.3,493,525.3,547.4,589.5,462.4
12,436.1,508.5,593.7,522.8,522.7,517.3,527.8,545.5,578,592.8,446.2
13,466.1,547.1,624.3,530,557.6,571,586.1,598.1,587.1,614.7,527.4
14,453,537.9,606.8,513.9,530.3,547,542,563.9,598.3,613.4,514
15,500.6,561.9,594.5,592.2,489.1,599.7,620.9,633.7,691.5,677.5,540.1
16,398.9,492.3,552.3,486.2,472.2,526.8,519.4,534.4,572.1,585.6,463.4
17,483.8,546.9,544.5,512.3,443.2,510.4,473.2,508.4,532,519.7,443.8
18,421.5,508.5,522.6,450,471.7,515.3,515.9,516.4,553.7,583.1,472.4
19,442,536.2,552.2,509.3,517.1,551.2,541.7,533.3,563.4,604.7,509.1
20,447.1,447.5,419.3,421.8,443.5,438.6,473.1,488.4,498.2,418,509.1
21,366.9,461,522.6,450.3,435.7,494.9,494.4,483,526.7,547.9,425.5
22,404.9,529,550.7,506.4,509.4,568,480.1,487.5,560.1,604.1,487.1
23,453.1,542.7,583.8,512.2,504.9,429.5,520.9,541.8,581.2,597.9,493.7
24,509.7,576.3,586.8,584.7,515.5,598.9,553.6,602.4,663.5,655.3,552.1
25,0,0,0,0,0,0,0,561.4,601,625.6,514.1
26,522.3,597.5,627.5,611.2,516.8,466.8,579.6,599.3,653.3,641.6,525
27,501.2,578.8,622.9,593.1,529.9,624.4,611.2,675,712.1,662.1,592.2
28,444.8,534.2,515.6,447.8,433.5,423.1,438.1,486.6,497.3,515.9,437.8
29,458.8,552.6,564.2,496.3,478.6,514.2,518.4,537.9,572.1,604.1,487.9
30,434.3,517.2,495.5,488.7,472.5,496.7,525.3,576.7,589.2,602.9,500.9
31,485.1,564.6,560.1,466.1,528.7,522.8,510.7,581.1,602.2,613,470.7
32,416.3,497.8,563.4,509.6,484.8,506.6,467.9,500.3,527.7,557.3,460.1
33,423.9,521.2,479.4,455.1,459.5,447.1,433.2,517.6,520.3,533.5,447
34,386.7,469.8,507.7,476.8,504.2,486.5,445.3,502.5,525.1,536.8,475.1
35,433.5,506.1,470.6,454.3,440.8,450.8,435.1,499.8,512.5,537.7,463.6
36,390.2,506.2,465.2,495.7,495,481.5,497,542.2,572.1,573.3,520.6
37,420.5,531.2,498.4,509,502.2,387.7,447,529.2,536.5,562.5,467.7
38,0,0,0,0,0,0,466.6,513.7,549.8,569.2,499.6
39,0,451,376,428.2,433,393.4,390.4,468.8,467.5,507.4,456.1
40,381.9,441.8,376,403,407.1,381.9,369.5,441.8,359.5,503.7,441.9
41,436.9,531.6,458.9,497.5,517.2,475.5,450.4,555.5,549.4,559.4,515.1
42,417.4,510.9,515.7,520.6,512.1,469.1,449,524,502.7,550,444.9
43,373.5,443.3,378.7,395.2,418.2,394.1,380,459,454,522.1,436.6
44,410.4,504.2,500.7,494.6,519.6,485.9,482.1,532.7,544.4,543.6,413.4
45,406,473.7,414.6,424.6,452.6,414,393.8,466.9,454.6,494.7,390
46,411.1,517.8,442.9,445,474.9,432.5,423.4,500.9,485.2,526.8,440.2
47,412.2,494,424.2,459.9,481.8,450.5,455.7,538,537.5,542.2,475.4
48,387.4,446.7,380.3,446.4,477.8,298.8,278.1,480.4,488.7,507.7,438.9
49,431.8,542.4,440.2,539.5,559,483.8,444.1,514.9,499.9,491.3,461
50,463.4,562.8,476.2,490.2,517.6,488.1,498.6,550.2,548.6,524.4,488.4
51,0,0,587,594.1,591.2,603.9,552.6,616.8,621.5,591.9,537.7
52,402.9,470.3,385.4,460.4,480.5,462.3,450.7,494,489.2,486.1,461.8
53,0,0,0,0,0,0,0,0,0,0,0
54,89.8,621.2,508.7,523.3,546.1,510.8,508,594.6,584.1,575.7,485.1
55,0,0,489.6,510.9,525.8,505.7,494.5,579.8,554,579.5,461.6
56,544.2,614.9,544.1,607.3,608.4,612.8,574.7,626.1,643.4,586.7,558.4
57,358.2,422.9,416.9,445.4,489.7,465.5,453.8,511.8,477,531.1,448.3
58,398.1,492.9,392.8,512.8,561.1,523.1,435.8,515,506.2,490.5,469.3
59,410,528.4,416.1,453.7,470.4,445.5,466.8,542.4,519.8,525.1,485.7
60,391.9,511.4,431.7,0,0,0,0,0,0,0,0
61,344.9,435.2,313.4,478,527.9,488.4,424.1,490.8,460,476.3,0
62,344.9,435.2,313.4,478,527.9,407.3,382.7,467.2,403.2,439.5,369.5
63,406.9,484.5,394.2,447.2,469.9,425.2,440,516.6,483.3,498,469.1
64,259.4,317.7,360.1,349.2,455.6,438.4,306.7,389,363.4,351.3,348.4
65,0,592.7,535.2,552.8,527.8,553.9,519.3,616.6,621.1,565.8,529.7
66,449.5,511.7,519.7,517.2,509,496.9,456.2,514.3,516.3,524.1,468.4
67,388.4,464.5,528,504.4,484.5,508.9,501.3,556.4,566.4,576.8,460.2
68,502.9,578.5,554.6,511.3,497.8,533.5,534.5,615.8,582.5,587.7,512.6
69,467.7,559.1,569.2,541,526.6,560.4,509.5,553.5,583.6,580.4,509.2
70,532.4,604.5,570.6,562.8,558.6,649.3,597.9,648.8,715.9,634.6,571.5
71,539.1,551.5,522.3,528.5,477.2,537.3,533.4,592.5,640,573.7,549.4
72,478.8,570.5,553.7,521.6,506.2,532.8,522.9,566.7,611.2,600.8,496.4
73,492.8,531.2,487.6,505.8,457.6,506.8,515.2,564.9,597.5,552.6,485.3
74,247.5,310.8,245.6,322.9,267.9,338.2,382.3,379.6,414.2,429.7,372.2
75,566,611.3,594.8,594,528.3,610.6,589.6,611.3,642.5,651,571.2
76,499.1,572.7,539.2,502.8,479.5,518,469.8,581.1,619.8,590.4,510.5
77,0,574.7,549.5,504.7,477.1,524.4,456.4,534.3,575,573.5,505.7
78,580.4,585.8,559,571.9,540.3,537.7,567,631.1,695.5,601.8,557.2
79,481.2,527.7,493.7,500.3,492.8,506.4,490.8,551.2,565.7,521.3,466
80,513.1,577.7,521.2,572.3,588.1,570.5,531.9,598.3,601.7,596.5,563.6
81,563.2,598,597.7,603.2,609.6,629.9,596.5,639.3,666.8,595.5,575.3
82,514.1,588.6,520.9,531.4,538.6,537,532,590.6,607.8,565.8,539
83,543.4,580,538.8,539.7,541.2,542.5,506.7,573,586.4,552.4,520.8
84,534,569.2,549,539,538.6,546.6,550.2,606.1,620.9,569,528.7
85,448.5,521.6,449.7,478.3,527.3,520.7,491.6,549.9,550.3,534.3,421.3
86,531.4,576.2,539,570.2,578,601.7,562.1,609,633.2,580.7,541.9
87,0,593.7,562.1,553.2,572.9,557.9,538.2,594.9,618.7,575.7,556.8
88,546.5,594.7,600.6,584.3,594.9,619.3,587.3,634,630.9,605.8,579.1
89,555.4,607.2,565.3,595.1,618.3,621.2,559.4,620.5,638.1,588.3,549.8
90,572.6,624.8,578.1,568.8,600.5,600.9,575.5,645.4,618.3,543.3,533.5
91,0,546.3,488,500.9,512.6,493.3,466.2,546.9,543.8,556.9,508.7
92,514,566.9,513.2,523.7,522.7,525.8,523.1,602.2,602.7,583.5,398.3
93,284.5,298.9,203.9,269.7,434.6,383,308.9,425.9,371.1,370.7,360.2
94,0,0,0,0,0,0,0,0,0,0,0
95,421.9,483.7,396.4,515.4,544.2,557.7,425.7,541.3,495.5,434.7,450
96,233.5,235.8,160.6,243.2,336.4,249.9,193.7,332.4,273.1,270.3,244.3
97,0,0,0,0,0,0,0,0,0,0,453.8
